Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
26	11	124830139	124830246	107	1	15.008571	3.086608	0.002857	60	0	0	60	60	298.392857	668.095155	0.321429	0	1528	0.678571	0.818923	0	2	0.392857	0.497347	0	1	-0.285714	0.854493	-1	1	9	0	0.87037	56.842105	13.764944	0.052632	60	60	439.736842	777.122602	0.473684	0	2247	0.894737	0.875261	0	2	0.421053	0.507257	0	1	-0.473684	0.904828	-2	0	9	0	0.87037	56.842105	13.764944	0.052632	60	60	439.736842	777.122602	0.473684	0	2247	0.894737	0.875261	0	2	0.421053	0.507257	0	1	-0.473684	0.904828	-2	0	0	6	0.055556	63	0.583333	0.472222	0.87963	0	9	0	0.87037	56.842105	13.764944	0.052632	60	60	439.736842	777.122602	0.473684	0	2247	0.894737	0.875261	0	2	0.421053	0.507257	0	1	-0.473684	0.904828	-2	0	8.808571	1.348005	0	57.272727	12.792043	0.045455	60	60	588.272727	884.414478	0.409091	0	1951	0.681818	0.646335	0	1	0.045455	0.213201	0	0	-0.636364	0.657952	-1	0
27	12	10813067	10813239	172	1	31.46	1.703645	0	60	0	0	60	60	888.068966	1080.880584	0.534483	0	2808	0.534483	1.127262	0	1	2.206897	1.575677	0	6	1.672414	1.049443	0	2	29	0	0.988439	60	0	0	60	60	953.851852	1092.037362	0.574074	0	2808	0.518519	1.11153	0	1	2.148148	1.546846	0	2	1.62963	1.069232	0	2	29	0	0.988439	60	0	0	60	60	953.851852	1092.037362	0.574074	0	2808	0.518519	1.11153	0	1	2.148148	1.546846	0	2	1.62963	1.069232	0	2	0	30	0.17341	11	0.063584	0.456647	1	0	29	0	0.988439	60	0	0	60	60	953.851852	1092.037362	0.574074	0	2808	0.518519	1.11153	0	1	2.148148	1.546846	0	2	1.62963	1.069232	0	2	22.845714	1.224942	0	59.741379	1.969596	0	60	60	466.37931	694.654018	0.396552	0	1821	1.827586	2.061663	0	2	1.258621	1.001058	0	2	-0.568966	1.826818	-2	0
28	12	62295032	62295217	185	1	29.834286	7.292966	0	60	0	0	60	60	355.386364	841.649577	0.363636	0	1593	0.022727	0.150756	0	0	0.454545	0.503686	0	1	0.431818	0.501056	0	1	16	0	0.919355	60	0	0	60	60	823	1134.019596	0.842105	0	3298	0	0	0	0	0.368421	0.495595	0	1	0.368421	0.495595	0	1	16	0	0.919355	60	0	0	60	60	823	1134.019596	0.842105	0	3298	0	0	0	0	0.368421	0.495595	0	1	0.368421	0.495595	0	1	0	3	0.016129	21	0.112903	0.376344	0.860215	0	16	0	0.919355	60	0	0	60	60	823	1134.019596	0.842105	0	3298	0	0	0	0	0.368421	0.495595	0	1	0.368421	0.495595	0	1	7.145714	2.410322	0.282857	60	0	0	60	60	178.52	758.959327	0.12	0	200	2.28	2.574231	0	6	0.04	0.2	0	0	-2.24	2.618524	-6	0
29	13	67174780	67177421	2641	2	9.148571	1.107767	0	60	0	0	60	60	0	0	0	0	0	3	2.486326	0	6	0.333333	0.492366	0	1	-2.666667	2.269695	-6	0	6.051282	1.024105	0.270655	60	0	0	60	60	0.333333	1	0	0	3	3.444444	2.697736	0	8	0.444444	0.527046	0	1	-3	2.645751	-7	1	18.266364	6.425208	0.053727	60	0	0	60	60	0.096774	0.538816	0	0	0	1.032258	2.105293	0	4	0.83871	0.373878	0	1	-0.193548	2.286473	-4	1	1	0	0	1	0.000379	0.327025	0	0.028009	21.205128	1.979344	0	60	0	0	60	60	0.12	0.6	0	0	0	0.68	1.886796	0	4	1	0	1	1	0.32	1.886796	-3	1	20.621083	2.569382	0	60	0	0	60	60	108.34375	598.810036	0.0625	0	0	0.65625	1.715383	0	2	0.84375	0.368902	0	1	0.1875	1.730886	-2	1
30	13	99678265	99678351	86	0	39.728571	0.810416	0	60	0	0	60	60	0.560976	3.591997	0.02439	0	0	47.682927	44.470462	0	87	0.658537	1.153468	0	3	-47.02439	44.2891	-87	0	16.181818	2.886932	0	60	0	0	60	60	0.589744	3.682948	0.025641	0	0	50.128205	44.225606	0	87	0.692308	1.173251	0	3	-49.435897	44.072784	-87	1	16.181818	2.886932	0	60	0	0	60	60	0.589744	3.682948	0.025641	0	0	50.128205	44.225606	0	87	0.692308	1.173251	0	3	-49.435897	44.072784	-87	1	1	0	0	1	0.011494	0.494253	1	0	16.181818	2.886932	0	60	0	0	60	60	0.589744	3.682948	0.025641	0	0	50.128205	44.225606	0	87	0.692308	1.173251	0	3	-49.435897	44.072784	-87	1	42.074074	2.875549	0	60	0	0	60	60	0.489362	3.354895	0.021277	0	0	41.574468	44.49902	0	87	0.617021	1.114201	0	3	-40.957447	44.3023	-87	1
31	14	80106289	80115049	8760	2	48.011429	0.917756	0	60	0	0	60	60	462.3	1074.430244	0.316667	0	2218	1.266667	5.565836	0	2	0.033333	0.18102	0	0	-1.233333	5.576484	-2	0	27.917379	2.313071	0	60	0	0	60	60	454.721311	1067.081989	0.311475	0	2218	1.278689	5.517038	0	2	0.032787	0.179556	0	0	-1.245902	5.527675	-2	0	31.168797	3.536451	0	60	0	0	60	60	259.794393	833.919669	0.186916	0	891	0.869159	4.200369	0	2	0.046729	0.212051	0	0	-0.82243	4.213216	-2	0	1	2	0.000228	0	0	0.38329	0.328501	0.003653	29.316239	0.724859	0	60	0	0	60	60	0	0	0	0	0	0.580645	0.807225	0	2	0.096774	0.300537	0	0	-0.483871	0.889605	-2	0	40.809117	0.878653	0	60	0	0	60	60	375.05	1114.267859	0.183333	0	642	0.35	0.708902	0	1	0.05	0.219784	0	0	-0.3	0.743332	-1	0
32	15	68063459	68063514	55	0	45.265714	1.041115	0	60	0	0	60	60	8.588235	60.48113	0.039216	0	0	53.882353	18.032911	56	64	0.745098	0.523188	0	1	-53.137255	18.207712	-64	-54	0.789474	5.960396	0.982456	60	0	0	60	60	9.521739	63.681408	0.043478	0	0	59.630435	4.078991	56	64	0.695652	0.510754	0	1	-58.934783	4.218489	-64	-55	0.789474	5.960396	0.982456	60	0	0	60	60	9.521739	63.681408	0.043478	0	0	59.630435	4.078991	56	64	0.695652	0.510754	0	1	-58.934783	4.218489	-64	-55	0	4	0.071429	5	0.089286	0.357143	0	0	0.789474	5.960396	0.982456	60	0	0	60	60	9.521739	63.681408	0.043478	0	0	59.630435	4.078991	56	64	0.695652	0.510754	0	1	-58.934783	4.218489	-64	-55	44.874644	2.402668	0.002849	60	0	0	60	60	9.319149	63.000727	0.042553	0	0	58.531915	8.543625	56	64	0.680851	0.515262	0	1	-57.851064	8.521019	-64	-55
33	17	81025597	81025682	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.046512	0.523256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	18	30495689	30501256	5567	2	47.934286	0.327745	0	60	0	0	60	60	318.868852	478.164493	0.360656	0	1109	0.344262	0.834371	0	1	0.47541	2.118227	0	0	0.131148	2.156196	-1	0	26.376068	2.855751	0	60	0	0	60	60	329.677966	482.597656	0.372881	0	1153	0.355932	0.846142	0	1	0.423729	2.102571	0	0	0.067797	2.132381	-1	0	24.177949	2.189999	0	60	0	0	60	60	231.559524	430.97998	0.261905	0	1045	0.345238	0.768256	0	1	0.309524	1.769733	0	0	-0.035714	1.81988	-1	0	1	2	0.000359	0	0	0.375	0.092134	0.005568	21	0	0	60	0	0	60	60	0	0	0	0	0	0.666667	0.658281	0	1	0.238095	1.091089	0	0	-0.428571	0.978337	-1	0	32.666667	0.774597	0	60	0	0	60	60	222.345455	468.108852	0.2	0	1050	0.654545	1.075281	0	2	0.490909	2.515675	0	0	-0.163636	2.699545	-1	0
35	18	59591598	59591781	183	1	33.854286	1.009367	0	60	0	0	60	60	207.754717	566.100185	0.150943	0	1092	1.09434	2.640397	0	6	6.792453	15.447627	0	46	5.698113	15.597812	-5	46	26.091892	1.362219	0	60	0	0	60	60	215.901961	575.755165	0.156863	0	1092	0.960784	2.3661	0	6	7.941176	16.584827	0	46	6.980392	16.631885	-3	46	26.091892	1.362219	0	60	0	0	60	60	215.901961	575.755165	0.156863	0	1092	0.960784	2.3661	0	6	7.941176	16.584827	0	46	6.980392	16.631885	-3	46	1	0	0	1	0.005435	0.418478	0	0.163043	26.091892	1.362219	0	60	0	0	60	60	215.901961	575.755165	0.156863	0	1092	0.960784	2.3661	0	6	7.941176	16.584827	0	46	6.980392	16.631885	-3	46	43.749288	1.08751	0	60	0	0	60	60	471.196078	908.920019	0.313725	0	1712	0.764706	2.064832	0	4	16.431373	22.759837	0	51	15.666667	22.986663	-1	51
36	18	62996846	62996926	80	0	41.285714	0.885134	0	60	0	0	60	60	4.311111	17.267708	0.066667	0	0	71.622222	30.074369	3	86	1.8	3.012097	0	8	-69.822222	29.386367	-85	-3	0.52439	4.425587	0.987805	60	0	0	60	60	4.511628	17.647841	0.069767	0	0	74.813953	26.699613	4	86	1.883721	3.056681	0	8	-72.930233	26.118225	-85	-4	0.52439	4.425587	0.987805	60	0	0	60	60	4.511628	17.647841	0.069767	0	0	74.813953	26.699613	4	86	1.883721	3.056681	0	8	-72.930233	26.118225	-85	-4	0	31	0.382716	23	0.283951	0.333333	0	0	0.52439	4.425587	0.987805	60	0	0	60	60	4.511628	17.647841	0.069767	0	0	74.813953	26.699613	4	86	1.883721	3.056681	0	8	-72.930233	26.118225	-85	-4	36.247863	3.065679	0.002849	59.765957	1.604515	0	60	60	3.170213	15.260519	0.042553	0	0	68.361702	33.277767	1	86	2.319149	3.297604	0	8	-66.042553	33.768365	-85	0
37	22	37127074	37127245	171	1	23.248571	0.901089	0	60	0	0	60	60	770.111111	1220.98744	0.511111	0	2452	0.933333	1.48324	0	2	6.488889	4.277968	0	11	5.555556	4.081864	0	10	22	0	0.901163	54.893617	16.9234	0.085106	60	60	737.340426	1204.442163	0.489362	0	2452	0.787234	1.428532	0	2	5.829787	4.502749	0	11	5.042553	4.247544	0	10	22	0	0.901163	54.893617	16.9234	0.085106	60	60	737.340426	1204.442163	0.489362	0	2452	0.787234	1.428532	0	2	5.829787	4.502749	0	11	5.042553	4.247544	0	10	0	1	0.005814	29	0.168605	0.494186	0.906977	0.093023	22	0	0.901163	54.893617	16.9234	0.085106	60	60	737.340426	1204.442163	0.489362	0	2452	0.787234	1.428532	0	2	5.829787	4.502749	0	11	5.042553	4.247544	0	10	21.857143	2.224413	0	58.604167	6.939678	0	60	60	688.5625	1108.99147	0.416667	0	2444	2.104167	3.459428	0	9	0.833333	4.038819	0	0	-1.270833	3.961193	-6	0
38	X	5055344	5057499	2155	2	2.9	1.017751	0.991429	60	0	0	60	60	354.8	793.201782	0.2	0	1214	0.3	0.674949	0	1	0	0	0	0	-0.3	0.674949	-2	0	2	0	1	60	0	0	60	60	591.333333	982.1712	0.333333	0	2334	0.166667	0.408248	0	1	0	0	0	0	-0.166667	0.408248	-1	0	2	0	1	60	0	0	60	60	591.333333	982.1712	0.333333	0	2334	0.166667	0.408248	0	1	0	0	0	0	-0.166667	0.408248	-1	0	0	0	0	0	0	0.398887	0.596475	0.00974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.234286	2.145688	0.574286	60	0	0	60	60	434.357143	736.311035	0.357143	0	1251	6.857143	4.054573	0	10	3.785714	2.665407	3	4	-3.071429	4.340583	-7	3
39	X	66103778	66103901	123	1	42.2	1.007138	0	60	0	0	60	60	520.411765	850.303174	0.372549	0	2234	0.980392	0.315607	1	1	0	0	0	0	-0.980392	0.315607	-1	-1	21.456	2.869483	0	60	0	0	60	60	552.9375	866.486041	0.395833	0	2254	0.979167	0.325484	1	1	0	0	0	0	-0.979167	0.325484	-1	-1	21.456	2.869483	0	60	0	0	60	60	552.9375	866.486041	0.395833	0	2254	0.979167	0.325484	1	1	0	0	0	0	-0.979167	0.325484	-1	-1	1	0	0	0	0	0.403226	1	0	21.456	2.869483	0	60	0	0	60	60	552.9375	866.486041	0.395833	0	2254	0.979167	0.325484	1	1	0	0	0	0	-0.979167	0.325484	-1	-1	27.461538	0.687087	0	60	0	0	60	60	128.041667	336.551217	0.1875	0	710	0.520833	0.618495	0	1	0	0	0	0	-0.520833	0.618495	-1	0
40	4	190512512	190512564	52	0	9.534286	0.499537	0	57.5	7.905694	0	35	60	0	0	0	0	0	46	35.349053	4	100	12.4	16.008331	0	31	-33.6	32.421529	-100	-4	6.777778	0.537874	0	57.222222	8.333333	0	35	60	0	0	0	0	0	50.333333	34.561539	4	103	13.777778	16.338435	0	31	-36.555556	32.928373	-100	-4	6.777778	0.537874	0	57.222222	8.333333	0	35	60	0	0	0	0	0	50.333333	34.561539	4	103	13.777778	16.338435	0	31	-36.555556	32.928373	-100	-4	0	0	0	1	0.018868	0.377358	0	0	6.777778	0.537874	0	57.222222	8.333333	0	35	60	0	0	0	0	0	50.333333	34.561539	4	103	13.777778	16.338435	0	31	-36.555556	32.928373	-100	-4	6.717949	2.554032	0.122507	56.875	8.838835	0	35	60	0	0	0	0	0	56.125	31.939396	4	103	15.5	16.570197	0	31	-40.625	32.693108	-100	-4
41	7	13022102	13028550	6448	2	41.022857	0.87927	0	60	0	0	60	60	98.62	257.553077	0.3	0	231	0.12	0.328261	0	1	0.02	0.141421	0	0	-0.1	0.364216	-1	0	28.307692	1.646441	0	60	0	0	60	60	104.914894	264.546604	0.319149	0	245	0.085106	0.282057	0	0	0.021277	0.145865	0	0	-0.06383	0.323315	0	0	17.235349	7.59378	0	59.761194	1.954711	0	60	60	74.61194	225.832397	0.253731	0	222	0.104478	0.308188	0	1	0.014925	0.122169	0	0	-0.089552	0.33626	-1	0	1	0	0	0	0	0.369049	0.377888	0	15.279202	0.449248	0	60	0	0	60	60	2.4375	9.75	0.0625	0	0	0.1875	0.403113	0	1	0	0	0	0	-0.1875	0.403113	-1	0	21.22792	5.606569	0	59.962264	0.274721	0	60	60	149.358491	635.720914	0.075472	0	0	0.056604	0.233295	0	0	0	0	0	0	-0.056604	0.233295	0	0
42	9	8865149	8872706	7557	2	33.822857	0.735932	0	60	0	0	60	60	2.236842	13.788821	0.026316	0	0	3.631579	7.253782	0	16	7.552632	5.181554	5	17	3.921053	6.703696	-9	15	35.245014	0.88629	0	60	0	0	60	60	2.236842	13.788821	0.026316	0	0	3.684211	7.230212	0	16	7.921053	4.99936	5	17	4.236842	6.752114	-9	15	47.456939	6.212027	0.000132	59.934959	0.721336	0	60	60	1.926829	10.043488	0.04065	0	0	6.203252	10.407248	0	28	6.414634	5.792769	0	15	0.211382	9.626851	-15	12	2	4	0.000529	2	0.000265	0.382773	0.078592	0.015877	55.145299	1.130853	0	60	0	0	60	60	1.262295	6.942386	0.032787	0	0	10.819672	12.873109	0	29	8.459016	6.289075	0	16	-2.360656	12.171049	-19	12	58.002849	1.579328	0	60	0	0	60	60	0.583333	4.518481	0.016667	0	0	10.633333	12.794287	0	29	8	6.422946	0	15	-2.633333	11.690887	-20	12
43	16	89408396	89408485	89	0	30.64	3.043449	0	58.651163	8.844917	0	60	60	109.837209	329.865335	0.162791	0	203	2.930233	8.762461	0	4	15.302326	31.461643	0	87	12.372093	33.718741	-3	87	25.582418	1.422564	0	58.342857	9.803789	0	60	60	163.714286	569.475536	0.2	0	203	3.971429	9.553212	0	5	18.485714	34.149646	0	87	14.514286	37.176346	-4	87	25.582418	1.422564	0	58.342857	9.803789	0	60	60	163.714286	569.475536	0.2	0	203	3.971429	9.553212	0	5	18.485714	34.149646	0	87	14.514286	37.176346	-4	87	1	0	0	4	0.044444	0.755556	0	0	25.582418	1.422564	0	58.342857	9.803789	0	60	60	163.714286	569.475536	0.2	0	203	3.971429	9.553212	0	5	18.485714	34.149646	0	87	14.514286	37.176346	-4	87	31.230769	2.713094	0	58.55	9.170605	0	60	60	137.75	535.026084	0.125	0	10	2.625	6.915933	0	4	16.2	32.468683	0	87	13.575	34.148159	-4	87
44	18	77168993	77169192	199	1	7.171429	1.469571	0.011429	56.818182	10.552897	0	60	60	439.090909	392.825268	0.818182	0	941	53.909091	39.152151	20	95	8.181818	8.738629	1	24	-45.727273	46.363975	-94	4	6.218905	2.425251	0.40796	57.307692	9.707253	0	60	60	371.538462	394.693471	0.692308	0	941	46.846154	39.681747	8	95	7	8.485281	1	24	-39.846154	44.693113	-94	4	6.218905	2.425251	0.40796	57.307692	9.707253	0	60	60	371.538462	394.693471	0.692308	0	941	46.846154	39.681747	8	95	7	8.485281	1	24	-39.846154	44.693113	-94	4	0	4	0.02	24	0.12	0.435	0	0.87	6.218905	2.425251	0.40796	57.307692	9.707253	0	60	60	371.538462	394.693471	0.692308	0	941	46.846154	39.681747	8	95	7	8.485281	1	24	-39.846154	44.693113	-94	4	3.330484	1.302376	0.900285	56.818182	10.552897	0	60	60	239.363636	238.885861	0.636364	0	501	51.818182	41.385549	8	95	3.909091	4.253341	1	9	-47.909091	43.955556	-94	-8
